elevation_deg,v_rel_kmps,modulation,n_nodes,PER_pct,RSSI_dBm,SNR_dB,distance_km,kappa,doppler_hz,visibility_window_s,toa_s,max_packets_in_window,n_mc_draws,source
30,10.0,DR9,100000,100.0,-116.6584,24.4346,1363.78,8.2606,28933.33,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,10.0,DR9,150000,100.0,-116.6647,24.4284,1363.78,8.2606,28933.33,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,15.0,SF7,1000,100.0,-116.6373,0.3709,1363.78,8.2606,43400.0,320.7,0.0412,77,1000,hybrid_simulator_v3_aggregated
30,15.0,SF7,10000,100.0,-116.7653,0.2429,1363.78,8.2606,43400.0,320.7,0.0412,77,1000,hybrid_simulator_v3_aggregated
30,15.0,SF7,50000,100.0,-116.7899,0.2183,1363.78,8.2606,43400.0,320.7,0.0412,77,1000,hybrid_simulator_v3_aggregated
30,15.0,SF7,100000,100.0,-116.5537,0.4544,1363.78,8.2606,43400.0,320.7,0.0412,77,1000,hybrid_simulator_v3_aggregated
30,15.0,SF7,150000,100.0,-116.6922,0.3159,1363.78,8.2606,43400.0,320.7,0.0412,77,1000,hybrid_simulator_v3_aggregated
30,15.0,SF8,1000,100.0,-116.7149,0.2933,1363.78,8.2606,43400.0,320.7,0.0722,44,1000,hybrid_simulator_v3_aggregated
30,15.0,SF8,10000,100.0,-116.7419,0.2662,1363.78,8.2606,43400.0,320.7,0.0722,44,1000,hybrid_simulator_v3_aggregated
30,15.0,SF8,50000,100.0,-116.7371,0.271,1363.78,8.2606,43400.0,320.7,0.0722,44,1000,hybrid_simulator_v3_aggregated
30,15.0,SF8,100000,100.0,-116.6626,0.3456,1363.78,8.2606,43400.0,320.7,0.0722,44,1000,hybrid_simulator_v3_aggregated
30,15.0,SF8,150000,100.0,-116.647,0.3611,1363.78,8.2606,43400.0,320.7,0.0722,44,1000,hybrid_simulator_v3_aggregated
30,15.0,SF9,1000,100.0,-116.6706,0.3376,1363.78,8.2606,43400.0,320.7,0.1444,22,1000,hybrid_simulator_v3_aggregated
30,15.0,SF9,10000,100.0,-116.5668,0.4414,1363.78,8.2606,43400.0,320.7,0.1444,22,1000,hybrid_simulator_v3_aggregated
30,15.0,SF9,50000,100.0,-116.5454,0.4628,1363.78,8.2606,43400.0,320.7,0.1444,22,1000,hybrid_simulator_v3_aggregated
30,15.0,SF9,100000,100.0,-116.5383,0.4698,1363.78,8.2606,43400.0,320.7,0.1444,22,1000,hybrid_simulator_v3_aggregated
30,15.0,SF9,150000,100.0,-116.6312,0.377,1363.78,8.2606,43400.0,320.7,0.1444,22,1000,hybrid_simulator_v3_aggregated
30,15.0,SF10,1000,100.0,-116.6265,0.3817,1363.78,8.2606,43400.0,320.7,0.2888,11,1000,hybrid_simulator_v3_aggregated
30,15.0,SF10,10000,100.0,-116.6687,0.3394,1363.78,8.2606,43400.0,320.7,0.2888,11,1000,hybrid_simulator_v3_aggregated
30,15.0,SF10,50000,100.0,-116.5819,0.4262,1363.78,8.2606,43400.0,320.7,0.2888,11,1000,hybrid_simulator_v3_aggregated
30,15.0,SF10,100000,100.0,-116.7483,0.2598,1363.78,8.2606,43400.0,320.7,0.2888,11,1000,hybrid_simulator_v3_aggregated
30,15.0,SF10,150000,100.0,-116.6081,0.4001,1363.78,8.2606,43400.0,320.7,0.2888,11,1000,hybrid_simulator_v3_aggregated
30,15.0,SF11,1000,100.0,-116.6682,0.34,1363.78,8.2606,43400.0,320.7,0.5775,5,1000,hybrid_simulator_v3_aggregated
30,15.0,SF11,10000,100.0,-116.6021,0.4061,1363.78,8.2606,43400.0,320.7,0.5775,5,1000,hybrid_simulator_v3_aggregated
30,15.0,SF11,50000,100.0,-116.6941,0.3141,1363.78,8.2606,43400.0,320.7,0.5775,5,1000,hybrid_simulator_v3_aggregated
30,15.0,SF11,100000,100.0,-116.6822,0.3259,1363.78,8.2606,43400.0,320.7,0.5775,5,1000,hybrid_simulator_v3_aggregated
30,15.0,SF11,150000,100.0,-116.7493,0.2589,1363.78,8.2606,43400.0,320.7,0.5775,5,1000,hybrid_simulator_v3_aggregated
30,15.0,SF12,1000,100.0,-116.6103,0.3978,1363.78,8.2606,43400.0,320.7,0.9912,3,1000,hybrid_simulator_v3_aggregated
30,15.0,SF12,10000,100.0,-116.5215,0.4866,1363.78,8.2606,43400.0,320.7,0.9912,3,1000,hybrid_simulator_v3_aggregated
30,15.0,SF12,50000,100.0,-116.5898,0.4183,1363.78,8.2606,43400.0,320.7,0.9912,3,1000,hybrid_simulator_v3_aggregated
30,15.0,SF12,100000,100.0,-116.7309,0.2772,1363.78,8.2606,43400.0,320.7,0.9912,3,1000,hybrid_simulator_v3_aggregated
30,15.0,SF12,150000,100.0,-116.7735,0.2346,1363.78,8.2606,43400.0,320.7,0.9912,3,1000,hybrid_simulator_v3_aggregated
30,15.0,DR8,1000,100.0,-116.6889,24.4042,1363.78,8.2606,43400.0,320.7,1.3144,2,1000,hybrid_simulator_v3_aggregated
30,15.0,DR8,10000,100.0,-116.6667,24.4264,1363.78,8.2606,43400.0,320.7,1.3144,2,1000,hybrid_simulator_v3_aggregated
30,15.0,DR8,50000,100.0,-116.727,24.3661,1363.78,8.2606,43400.0,320.7,1.3144,2,1000,hybrid_simulator_v3_aggregated
30,15.0,DR8,100000,100.0,-116.7581,24.3349,1363.78,8.2606,43400.0,320.7,1.3144,2,1000,hybrid_simulator_v3_aggregated
30,15.0,DR8,150000,100.0,-116.5409,24.5522,1363.78,8.2606,43400.0,320.7,1.3144,2,1000,hybrid_simulator_v3_aggregated
30,15.0,DR9,1000,100.0,-116.7418,24.3512,1363.78,8.2606,43400.0,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,15.0,DR9,10000,100.0,-116.7514,24.3416,1363.78,8.2606,43400.0,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,15.0,DR9,50000,100.0,-116.6713,24.4217,1363.78,8.2606,43400.0,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,15.0,DR9,100000,100.0,-116.5788,24.5142,1363.78,8.2606,43400.0,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
30,15.0,DR9,150000,100.0,-116.5657,24.5274,1363.78,8.2606,43400.0,320.7,0.7749,4,1000,hybrid_simulator_v3_aggregated
45,0.0,SF7,1000,3.5,-113.9437,3.0645,1048.63,12.4729,0.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,0.0,SF7,10000,24.9,-113.9407,3.0675,1048.63,12.4729,0.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,0.0,SF7,50000,80.9,-113.8427,3.1655,1048.63,12.4729,0.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,0.0,SF7,100000,95.6,-113.9144,3.0937,1048.63,12.4729,0.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,0.0,SF7,150000,98.9,-113.9751,3.033,1048.63,12.4729,0.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,0.0,SF8,1000,5.2,-113.8016,3.2066,1048.63,12.4729,0.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,0.0,SF8,10000,39.8,-113.9709,3.0373,1048.63,12.4729,0.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,0.0,SF8,50000,92.2,-113.8486,3.1595,1048.63,12.4729,0.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,0.0,SF8,100000,99.6,-113.9654,3.0427,1048.63,12.4729,0.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,0.0,SF8,150000,100.0,-113.9134,3.0947,1048.63,12.4729,0.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,0.0,SF9,1000,9.7,-113.8958,3.1123,1048.63,12.4729,0.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,0.0,SF9,10000,68.9,-113.8973,3.1108,1048.63,12.4729,0.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,0.0,SF9,50000,99.2,-113.9927,3.0154,1048.63,12.4729,0.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,0.0,SF9,100000,100.0,-113.9847,3.0234,1048.63,12.4729,0.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,0.0,SF9,150000,100.0,-113.8308,3.1773,1048.63,12.4729,0.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,0.0,SF10,1000,18.6,-113.8831,3.1251,1048.63,12.4729,0.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,0.0,SF10,10000,86.4,-113.98,3.0281,1048.63,12.4729,0.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,0.0,SF10,50000,100.0,-113.8448,3.1633,1048.63,12.4729,0.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,0.0,SF10,100000,100.0,-113.9641,3.044,1048.63,12.4729,0.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,0.0,SF10,150000,100.0,-113.9219,3.0862,1048.63,12.4729,0.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,0.0,SF11,1000,33.5,-113.7781,3.23,1048.63,12.4729,0.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,0.0,SF11,10000,98.6,-114.0428,2.9653,1048.63,12.4729,0.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,0.0,SF11,50000,100.0,-113.9456,3.0626,1048.63,12.4729,0.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,0.0,SF11,100000,100.0,-113.8722,3.136,1048.63,12.4729,0.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,0.0,SF11,150000,100.0,-113.9846,3.0235,1048.63,12.4729,0.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,0.0,SF12,1000,52.3,-113.9406,3.0676,1048.63,12.4729,0.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,0.0,SF12,10000,100.0,-113.9183,3.0898,1048.63,12.4729,0.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,0.0,SF12,50000,100.0,-113.8633,3.1449,1048.63,12.4729,0.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,0.0,SF12,100000,100.0,-113.9651,3.0431,1048.63,12.4729,0.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,0.0,SF12,150000,100.0,-114.0783,2.9298,1048.63,12.4729,0.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,0.0,DR8,1000,0.0001,-114.0436,27.0494,1048.63,12.4729,0.0,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,0.0,DR8,10000,0.1916,-113.9523,27.1407,1048.63,12.4729,0.0,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,0.0,DR8,50000,13.9463,-113.8077,27.2853,1048.63,12.4729,0.0,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,0.0,DR8,100000,53.3983,-113.9161,27.1769,1048.63,12.4729,0.0,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,0.0,DR8,150000,82.7255,-113.9383,27.1548,1048.63,12.4729,0.0,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,0.0,DR9,1000,0.0024,-113.8877,27.2053,1048.63,12.4729,0.0,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,0.0,DR9,10000,1.1235,-113.8891,27.2039,1048.63,12.4729,0.0,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,0.0,DR9,50000,21.4406,-113.9756,27.1175,1048.63,12.4729,0.0,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,0.0,DR9,100000,53.5428,-113.9529,27.1402,1048.63,12.4729,0.0,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,0.0,DR9,150000,76.0514,-113.9609,27.1321,1048.63,12.4729,0.0,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,2.0,SF7,1000,3.6,-113.9701,3.038,1048.63,12.4729,5786.67,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,2.0,SF7,10000,26.6,-113.9009,3.1073,1048.63,12.4729,5786.67,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,2.0,SF7,50000,77.3,-113.8568,3.1513,1048.63,12.4729,5786.67,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,2.0,SF7,100000,94.7,-113.8407,3.1674,1048.63,12.4729,5786.67,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,2.0,SF7,150000,98.4,-114.0007,3.0075,1048.63,12.4729,5786.67,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,2.0,SF8,1000,5.6,-113.9735,3.0347,1048.63,12.4729,5786.67,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,2.0,SF8,10000,42.3,-113.9532,3.0549,1048.63,12.4729,5786.67,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,2.0,SF8,50000,91.6,-113.9308,3.0774,1048.63,12.4729,5786.67,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,2.0,SF8,100000,99.6,-113.9767,3.0315,1048.63,12.4729,5786.67,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,2.0,SF8,150000,100.0,-113.8642,3.144,1048.63,12.4729,5786.67,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,2.0,SF9,1000,10.4,-113.9784,3.0298,1048.63,12.4729,5786.67,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,2.0,SF9,10000,63.8,-113.9771,3.0311,1048.63,12.4729,5786.67,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,2.0,SF9,50000,99.1,-113.7954,3.2127,1048.63,12.4729,5786.67,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,2.0,SF9,100000,100.0,-113.9397,3.0684,1048.63,12.4729,5786.67,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,2.0,SF9,150000,100.0,-113.8513,3.1568,1048.63,12.4729,5786.67,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,2.0,SF10,1000,19.9,-113.9788,3.0293,1048.63,12.4729,5786.67,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,2.0,SF10,10000,89.4,-113.7943,3.2138,1048.63,12.4729,5786.67,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,2.0,SF10,50000,100.0,-113.9417,3.0664,1048.63,12.4729,5786.67,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,2.0,SF10,100000,100.0,-113.9515,3.0566,1048.63,12.4729,5786.67,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,2.0,SF10,150000,100.0,-113.8269,3.1813,1048.63,12.4729,5786.67,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,2.0,SF11,1000,33.4,-113.9486,3.0596,1048.63,12.4729,5786.67,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,2.0,SF11,10000,99.2,-113.9785,3.0296,1048.63,12.4729,5786.67,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,2.0,SF11,50000,100.0,-113.8536,3.1545,1048.63,12.4729,5786.67,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,2.0,SF11,100000,100.0,-113.991,3.0171,1048.63,12.4729,5786.67,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,2.0,SF11,150000,100.0,-113.9292,3.0789,1048.63,12.4729,5786.67,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,2.0,SF12,1000,100.0,-113.9075,3.1006,1048.63,12.4729,5786.67,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,2.0,SF12,10000,100.0,-114.0047,3.0034,1048.63,12.4729,5786.67,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,2.0,SF12,50000,100.0,-113.8136,3.1946,1048.63,12.4729,5786.67,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,2.0,SF12,100000,100.0,-113.8653,3.1429,1048.63,12.4729,5786.67,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,2.0,SF12,150000,100.0,-113.8633,3.1448,1048.63,12.4729,5786.67,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,2.0,DR8,1000,0.0001,-113.9504,27.1427,1048.63,12.4729,5786.67,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,2.0,DR8,10000,0.1916,-113.9839,27.1091,1048.63,12.4729,5786.67,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,2.0,DR8,50000,13.9463,-114.0039,27.0891,1048.63,12.4729,5786.67,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,2.0,DR8,100000,53.3983,-113.9185,27.1745,1048.63,12.4729,5786.67,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,2.0,DR8,150000,82.7255,-113.9565,27.1366,1048.63,12.4729,5786.67,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,2.0,DR9,1000,0.0024,-113.8777,27.2154,1048.63,12.4729,5786.67,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,2.0,DR9,10000,1.1235,-113.8714,27.2216,1048.63,12.4729,5786.67,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,2.0,DR9,50000,21.4406,-113.9467,27.1463,1048.63,12.4729,5786.67,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,2.0,DR9,100000,53.5428,-113.9905,27.1026,1048.63,12.4729,5786.67,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,2.0,DR9,150000,76.0514,-113.9125,27.1805,1048.63,12.4729,5786.67,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,4.0,SF7,1000,2.7,-113.8975,3.1107,1048.63,12.4729,11573.33,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,4.0,SF7,10000,25.0,-113.838,3.1702,1048.63,12.4729,11573.33,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,4.0,SF7,50000,77.0,-113.9583,3.0498,1048.63,12.4729,11573.33,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,4.0,SF7,100000,95.6,-113.9223,3.0858,1048.63,12.4729,11573.33,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,4.0,SF7,150000,99.0,-113.8922,3.1159,1048.63,12.4729,11573.33,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,4.0,SF8,1000,100.0,-113.8869,3.1212,1048.63,12.4729,11573.33,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,4.0,SF8,10000,100.0,-113.8303,3.1778,1048.63,12.4729,11573.33,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,4.0,SF8,50000,100.0,-113.9814,3.0268,1048.63,12.4729,11573.33,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,4.0,SF8,100000,100.0,-113.8922,3.1159,1048.63,12.4729,11573.33,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,4.0,SF8,150000,100.0,-113.9665,3.0416,1048.63,12.4729,11573.33,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,4.0,SF9,1000,100.0,-113.9018,3.1063,1048.63,12.4729,11573.33,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,4.0,SF9,10000,100.0,-113.9346,3.0735,1048.63,12.4729,11573.33,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,4.0,SF9,50000,100.0,-113.906,3.1021,1048.63,12.4729,11573.33,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,4.0,SF9,100000,100.0,-113.9713,3.0369,1048.63,12.4729,11573.33,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,4.0,SF9,150000,100.0,-113.8223,3.1858,1048.63,12.4729,11573.33,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,4.0,SF10,1000,100.0,-113.866,3.1422,1048.63,12.4729,11573.33,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,4.0,SF10,10000,100.0,-113.9454,3.0627,1048.63,12.4729,11573.33,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,4.0,SF10,50000,100.0,-113.9605,3.0477,1048.63,12.4729,11573.33,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,4.0,SF10,100000,100.0,-113.9968,3.0114,1048.63,12.4729,11573.33,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,4.0,SF10,150000,100.0,-113.9718,3.0363,1048.63,12.4729,11573.33,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,4.0,SF11,1000,100.0,-113.8765,3.1316,1048.63,12.4729,11573.33,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,4.0,SF11,10000,100.0,-113.9051,3.103,1048.63,12.4729,11573.33,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,4.0,SF11,50000,100.0,-113.8739,3.1342,1048.63,12.4729,11573.33,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,4.0,SF11,100000,100.0,-113.9336,3.0746,1048.63,12.4729,11573.33,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,4.0,SF11,150000,100.0,-113.8519,3.1562,1048.63,12.4729,11573.33,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,4.0,SF12,1000,100.0,-113.783,3.2251,1048.63,12.4729,11573.33,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,4.0,SF12,10000,100.0,-113.7932,3.215,1048.63,12.4729,11573.33,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,4.0,SF12,50000,100.0,-113.9317,3.0765,1048.63,12.4729,11573.33,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,4.0,SF12,100000,100.0,-114.0011,3.007,1048.63,12.4729,11573.33,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,4.0,SF12,150000,100.0,-113.9484,3.0597,1048.63,12.4729,11573.33,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
45,4.0,DR8,1000,0.0001,-113.8616,27.2314,1048.63,12.4729,11573.33,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,4.0,DR8,10000,0.1916,-113.8904,27.2027,1048.63,12.4729,11573.33,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,4.0,DR8,50000,13.9463,-113.9141,27.179,1048.63,12.4729,11573.33,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,4.0,DR8,100000,53.3983,-114.063,27.0301,1048.63,12.4729,11573.33,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,4.0,DR8,150000,82.7255,-113.9406,27.1524,1048.63,12.4729,11573.33,200.8,1.3144,1,1000,hybrid_simulator_v3_aggregated
45,4.0,DR9,1000,0.0024,-113.9182,27.1748,1048.63,12.4729,11573.33,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,4.0,DR9,10000,1.1235,-113.8941,27.1989,1048.63,12.4729,11573.33,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,4.0,DR9,50000,21.4406,-113.9189,27.1741,1048.63,12.4729,11573.33,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,4.0,DR9,100000,53.5428,-113.7834,27.3096,1048.63,12.4729,11573.33,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,4.0,DR9,150000,76.0514,-113.9317,27.1613,1048.63,12.4729,11573.33,200.8,0.7749,2,1000,hybrid_simulator_v3_aggregated
45,7.8,SF7,1000,100.0,-113.9409,3.0673,1048.63,12.4729,22568.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,7.8,SF7,10000,100.0,-113.8989,3.1092,1048.63,12.4729,22568.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,7.8,SF7,50000,100.0,-113.9231,3.0851,1048.63,12.4729,22568.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,7.8,SF7,100000,100.0,-113.9082,3.0999,1048.63,12.4729,22568.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,7.8,SF7,150000,100.0,-113.8483,3.1598,1048.63,12.4729,22568.0,200.8,0.0412,48,1000,hybrid_simulator_v3_aggregated
45,7.8,SF8,1000,100.0,-113.9173,3.0908,1048.63,12.4729,22568.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,7.8,SF8,10000,100.0,-113.8568,3.1513,1048.63,12.4729,22568.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,7.8,SF8,50000,100.0,-113.9292,3.0789,1048.63,12.4729,22568.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,7.8,SF8,100000,100.0,-113.8771,3.131,1048.63,12.4729,22568.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,7.8,SF8,150000,100.0,-113.9036,3.1045,1048.63,12.4729,22568.0,200.8,0.0722,27,1000,hybrid_simulator_v3_aggregated
45,7.8,SF9,1000,100.0,-113.9507,3.0574,1048.63,12.4729,22568.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,7.8,SF9,10000,100.0,-113.8945,3.1136,1048.63,12.4729,22568.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,7.8,SF9,50000,100.0,-113.9518,3.0563,1048.63,12.4729,22568.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,7.8,SF9,100000,100.0,-113.9554,3.0527,1048.63,12.4729,22568.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,7.8,SF9,150000,100.0,-113.9109,3.0973,1048.63,12.4729,22568.0,200.8,0.1444,13,1000,hybrid_simulator_v3_aggregated
45,7.8,SF10,1000,100.0,-113.7744,3.2338,1048.63,12.4729,22568.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,7.8,SF10,10000,100.0,-113.8589,3.1493,1048.63,12.4729,22568.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,7.8,SF10,50000,100.0,-113.9877,3.0205,1048.63,12.4729,22568.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,7.8,SF10,100000,100.0,-113.857,3.1511,1048.63,12.4729,22568.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,7.8,SF10,150000,100.0,-113.8097,3.1984,1048.63,12.4729,22568.0,200.8,0.2888,6,1000,hybrid_simulator_v3_aggregated
45,7.8,SF11,1000,100.0,-113.822,3.1862,1048.63,12.4729,22568.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,7.8,SF11,10000,100.0,-113.8571,3.151,1048.63,12.4729,22568.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,7.8,SF11,50000,100.0,-113.9295,3.0786,1048.63,12.4729,22568.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,7.8,SF11,100000,100.0,-113.9712,3.037,1048.63,12.4729,22568.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,7.8,SF11,150000,100.0,-113.9841,3.024,1048.63,12.4729,22568.0,200.8,0.5775,3,1000,hybrid_simulator_v3_aggregated
45,7.8,SF12,1000,100.0,-113.858,3.1501,1048.63,12.4729,22568.0,200.8,0.9912,2,1000,hybrid_simulator_v3_aggregated
