elevation_deg,v_rel_kmps,n_nodes,modulation,PER_pct,distance_km,kappa,doppler_hz,doppler_rate_hz,visibility_window_s,RSSI_dBm,SNR_dB,toa_s,max_packets_in_window
21,6.5,10000,DR9,0.0,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-127.06138156922847,14.0544202107444,0.779094,706
21,6.5,10000,SF10,20.60889929742389,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-127.49994276770587,-10.469042897786457,0.288768,1905
21,6.5,10000,SF11,25.0,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-127.0299107540164,-9.999010884096952,0.577536,952
21,6.5,10000,SF12,44.44444444444444,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-126.87570471741608,-9.844804847496627,0.991232,555
21,6.5,10000,SF7,78.15533980582524,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-127.14608265384122,-10.115182783921796,0.041216,13346
21,6.5,10000,SF8,46.81372549019608,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-127.00411331530734,-9.97321344538789,0.072192,7620
21,6.5,10000,SF9,28.199052132701414,1158.062407530134,5.7332,19040.04679990338,25.006238513049624,550.085609598148,-126.64011650006636,-9.60921663014691,0.144384,3810
21,6.5,50000,DR8,0.1436781609195359,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-126.90494096841566,14.210860811557223,1.324766,415
21,6.5,50000,DR9,1.7106549364613866,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.21631281922912,13.899488960743756,0.779094,706
21,6.5,50000,SF10,57.79051589369464,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-126.85946832932596,-9.828568459406512,0.288768,1905
21,6.5,50000,SF11,79.65779467680608,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.19982890353864,-10.168929033619198,0.577536,953
21,6.5,50000,SF12,93.23741007194243,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.07212469716416,-10.041224827244733,0.991232,555
21,6.5,50000,SF7,77.10965133906014,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.2775874383565,-10.246687568437062,0.041216,13347
21,6.5,50000,SF8,55.47061634018156,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.09183585279486,-10.060935982875424,0.072192,7620
21,6.5,50000,SF9,46.41453831041258,1157.9616407093529,5.7332,19040.292461159057,25.07021311675025,550.1078883263754,-127.09430126699591,-10.063401397076488,0.144384,3810
21,6.5,100000,DR8,1.540372670807455,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-127.199967811293,13.915833968679868,1.324766,415
21,6.5,100000,DR9,5.230994866780736,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-126.84616072028436,14.26964105968852,0.779094,706
21,6.5,100000,SF10,79.90767735665695,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-127.16942715453068,-10.138527284611222,0.288768,1905
21,6.5,100000,SF11,94.70675944333996,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-127.05630998124136,-10.025410111321913,0.577536,952
21,6.5,100000,SF12,99.31690656257624,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-126.83804316657752,-9.807143296658092,0.991232,555
21,6.5,100000,SF7,78.70967741935485,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-126.88414781434842,-9.85324794442899,0.041216,13347
21,6.5,100000,SF8,60.832920178482894,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-126.8928869704713,-9.861987100551856,0.072192,7620
21,6.5,100000,SF9,64.66128637808754,1157.7204640081618,5.7332,19039.16131372199,25.05184181867409,550.1022185989473,-126.9017323667728,-9.870832496853351,0.144384,3810
22,2.5,10000,DR8,0.0,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-125.84735688100022,14.95074146563784,1.324766,374
22,2.5,10000,DR9,0.0,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-126.07637273950114,14.71130888760661,0.779094,636
22,2.5,10000,SF10,95.23809523809524,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-128.78603953578357,-11.755139665864132,0.288768,1717
22,2.5,10000,SF11,26.66666666666667,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-127.68349031184584,-10.652590441926398,0.577536,858
22,2.5,10000,SF12,65.625,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-124.5998306966199,-7.568930826700471,0.991232,500
22,2.5,10000,SF7,68.42105263157895,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-123.6159860370252,-6.585086167105774,0.041216,12027
22,2.5,10000,SF8,46.66666666666666,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-126.48177962854588,-9.450879758626444,0.072192,6867
22,2.5,10000,SF9,8.333333333333337,1110.641351375004,6.014,13505.669639584565,143.2443006472154,495.7158403874065,-125.22244125328568,-8.191541383366236,0.144384,3433
22,2.5,50000,DR8,0.0,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-127.05260228676524,13.735235937156387,1.324766,374
22,2.5,50000,DR9,2.500000000000002,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-127.72777256498594,13.064097414263868,0.779094,636
22,2.5,50000,SF10,98.50746268656717,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-126.63421386276546,-9.603313992846012,0.288768,1717
22,2.5,50000,SF11,74.3801652892562,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-126.20459387914995,-9.173694009230523,0.577536,858
22,2.5,50000,SF12,98.23008849557522,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-128.35698467589611,-11.32608480597668,0.991232,500
22,2.5,50000,SF7,68.96551724137932,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-125.46368750989063,-8.432787639971197,0.041216,12027
22,2.5,50000,SF8,40.98360655737705,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-126.5401637275901,-9.509263857670678,0.072192,6867
22,2.5,50000,SF9,36.42384105960264,1110.1697696176668,6.014,13480.659053088815,143.459690451622,495.7158403874065,-125.76292918675767,-8.73202931683823,0.144384,3433
22,3.0,10000,DR8,0.0,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-126.05361697782368,14.865836385187086,1.324766,374
22,3.0,10000,DR9,0.0,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-125.9489558652554,14.965906429286772,0.779094,636
22,3.0,10000,SF10,16.666666666666664,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-124.36938015352482,-7.338480283605372,0.288768,1717
22,3.0,10000,SF11,50.0,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-127.26498777309422,-10.234087903174768,0.577536,858
22,3.0,10000,SF12,16.129032258064512,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-126.54547167519338,-9.514571805273937,0.991232,500
22,3.0,10000,SF7,72.97297297297297,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-127.61206032805576,-10.581160458136315,0.041216,12027
22,3.0,10000,SF8,31.034482758620683,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-126.40074802676882,-9.36984815684938,0.072192,6867
22,3.0,10000,SF9,15.151515151515149,1126.107627445051,6.014,14232.270563798837,126.4937081398108,495.7158403874065,-126.59273293971373,-9.561833069794268,0.144384,3433
22,3.0,50000,DR8,0.0,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.83926490108736,14.07923002897962,1.324766,374
22,3.0,50000,DR9,0.7299270072992692,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.7667414264593,14.15415356742941,0.779094,636
22,3.0,50000,SF10,53.956834532374096,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.65145567247586,-9.620555802556414,0.288768,1717
22,3.0,50000,SF11,75.38461538461539,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.54026962884063,-9.509369758921212,0.577536,858
22,3.0,50000,SF12,94.44444444444444,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.75167650073396,-9.720776630814512,0.991232,500
22,3.0,50000,SF7,74.26470588235294,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.4914433773932,-9.46054350747378,0.041216,12027
22,3.0,50000,SF8,47.74193548387097,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-126.8747636234933,-9.843863753573848,0.072192,6867
22,3.0,50000,SF9,45.98540145985402,1126.5655009551017,6.014,14252.173012972497,126.1588891648283,495.7158403874065,-127.05507305430244,-10.024173184382985,0.144384,3433
22,3.0,100000,DR8,1.056338028169013,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.58005515200664,14.335652976207223,1.324766,374
22,3.0,100000,DR9,5.343511450381677,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.92907675997576,13.987478130469016,0.779094,636
22,3.0,100000,SF10,76.53429602888086,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-127.02740700118284,-9.996507131263416,0.288768,1717
22,3.0,100000,SF11,93.11594202898551,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-127.02902042085216,-9.998120550932711,0.577536,858
22,3.0,100000,SF12,97.77777777777776,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.44238135212734,-9.4114814822079,0.991232,500
22,3.0,100000,SF7,77.49077490774907,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.62933348459768,-9.598433614678235,0.041216,12027
22,3.0,100000,SF8,58.518518518518526,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.94376602850429,-9.91286615858484,0.072192,6867
22,3.0,100000,SF9,61.693548387096776,1126.5009808744578,6.014,14249.493644456772,126.62583890888426,495.7158403874064,-126.75387952399538,-9.722979654075958,0.144384,3433
22,4.0,10000,DR8,0.0,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-125.8207962406068,15.295005539366082,1.324766,387
22,4.0,10000,DR9,0.0,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-126.37848958731637,14.737312192656525,0.779094,658
22,4.0,10000,SF10,11.111111111111116,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-125.61528083704896,-8.584380967129528,0.288768,1776
22,4.0,10000,SF11,41.02564102564102,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-124.2390037085301,-7.208103838610664,0.577536,888
22,4.0,10000,SF12,40.42553191489362,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-126.56202379736618,-9.531123927446746,0.991232,517
22,4.0,10000,SF7,62.7906976744186,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-128.3440729688642,-11.313173098944771,0.041216,12445
22,4.0,10000,SF8,44.73684210526315,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-128.15055672215658,-11.119656852237142,0.072192,7105
22,4.0,10000,SF9,21.276595744680847,1112.2078900271326,6.014,16734.768220625672,71.13098885331836,512.921566854565,-126.26953723022932,-9.238637360309903,0.144384,3552
22,4.0,50000,DR8,1.0869565217391353,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-126.98972684208294,14.126074937889944,1.324766,387
22,4.0,50000,DR9,1.2195121951219523,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-125.90665765385371,15.209144126119163,0.779094,658
22,4.0,50000,SF10,53.8860103626943,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-125.66062688306194,-8.629727013142515,0.288768,1776
22,4.0,50000,SF11,76.4367816091954,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-126.10540001322762,-9.074500143308184,0.577536,888
22,4.0,50000,SF12,88.26815642458101,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-125.8812886870566,-8.850388817137162,0.991232,517
22,4.0,50000,SF7,70.2247191011236,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-126.25859481771556,-9.22769494779611,0.041216,12445
22,4.0,50000,SF8,45.355191256830594,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-126.82066577547626,-9.789765905556806,0.072192,7105
22,4.0,50000,SF9,39.53488372093024,1112.5657584165494,6.014,16740.853770928385,71.62176123205221,512.921566854565,-127.0471346705525,-10.016234800633056,0.144384,3552
22,4.5,50000,DR8,0.3984063745019917,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.26313408245034,14.85266769752255,1.324766,387
22,4.5,50000,DR9,1.7937219730941756,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.32243586631546,14.793365913657423,0.779094,658
22,4.5,50000,SF10,47.82608695652174,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.27681945607316,-9.24591958615373,0.288768,1776
22,4.5,50000,SF11,77.77777777777779,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.3624553550438,-9.33155548512438,0.577536,888
22,4.5,50000,SF12,92.34234234234236,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.55465951595612,-9.52375964603668,0.991232,517
22,4.5,50000,SF7,71.77700348432056,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.55472565248124,-9.52382578256182,0.041216,12445
22,4.5,50000,SF8,49.81549815498156,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.12599970353988,-9.095099833620443,0.072192,7105
22,4.5,50000,SF9,47.30290456431535,1129.308781138239,6.014,17008.580955392892,66.10392982309514,512.921566854565,-126.7808570704255,-9.749957200506056,0.144384,3552
22,4.5,100000,DR8,1.2987012987012991,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.16833874468472,14.94746303528816,1.324766,387
22,4.5,100000,DR9,5.316973415132919,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.90671740650446,14.209084373468428,0.779094,658
22,4.5,100000,SF10,79.17570498915401,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.78752995614568,-9.75663008622625,0.288768,1776
22,4.5,100000,SF11,92.40246406570844,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-127.0768478959098,-10.04594802599036,0.577536,888
22,4.5,100000,SF12,98.61111111111111,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.12295431755548,-9.092054447636034,0.991232,517
22,4.5,100000,SF7,78.65853658536585,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.65199682261498,-9.62109695269554,0.0412159999999999,12445
22,4.5,100000,SF8,59.23694779116466,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-127.04106503042506,-10.010165160505624,0.072192,7105
22,4.5,100000,SF9,60.9375,1129.5937408696025,6.014,17012.7471315249,65.60143327937936,512.921566854565,-126.79327927163509,-9.762379401715632,0.144384,3552
22,5.0,50000,DR8,0.0,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-127.22296470728227,13.892837072690575,1.324766,396
22,5.0,50000,DR9,2.1126760563380254,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-127.14942487644151,13.966376903531351,0.779094,673
22,5.0,50000,SF10,55.11551155115512,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-126.0055530231172,-8.974653153197751,0.288768,1816
22,5.0,50000,SF11,81.60535117056857,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-127.27381777165004,-10.242917901730609,0.577536,908
22,5.0,50000,SF12,92.73356401384083,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-125.94314830156692,-8.91224843164748,0.991232,529
22,5.0,50000,SF7,69.20415224913495,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-126.39530993906033,-9.36441006914089,0.041216,12722
22,5.0,50000,SF8,54.28571428571429,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-126.9836394104514,-9.952739540531962,0.072192,7263
22,5.0,50000,SF9,43.14381270903011,1122.6941328296175,6.014,17802.20256378012,49.093728865447794,524.3380578705016,-126.55819046262754,-9.527290592708106,0.144384,3632
22,5.0,100000,DR8,2.622377622377625,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.48861793604344,14.627183843929446,1.324766,396
22,5.0,100000,DR9,4.504504504504503,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.97379964367973,14.14200213629317,0.779094,673
22,5.0,100000,SF10,80.71428571428572,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.74669092311365,-9.7157910531942,0.288768,1816
22,5.0,100000,SF11,94.66666666666669,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.92021079686305,-9.88931092694359,0.577536,908
22,5.0,100000,SF12,99.510603588907,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.53476327887812,-9.503863408958686,0.991232,529
22,5.0,100000,SF7,75.5,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.47671535302932,-9.445815483109884,0.041216,12722
22,5.0,100000,SF8,58.443708609271525,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.35700328902678,-9.32610341910735,0.072192,7263
22,5.0,100000,SF9,62.0817843866171,1123.0565964496725,6.014,17805.84536485066,49.08373741036288,524.3380578705016,-126.52554379717743,-9.494643927258007,0.144384,3632
22,5.5,10000,DR8,0.0,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-126.4850244431573,14.6307773368156,1.324766,402
22,5.5,10000,DR9,0.0,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-127.0491022912585,14.06669948871438,0.779094,683
22,5.5,10000,SF10,18.279569892473116,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-125.48939995449793,-8.458500084578484,0.288768,1843
22,5.5,10000,SF11,36.08247422680413,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-128.40203983130598,-11.371139961386524,0.577536,922
22,5.5,10000,SF12,42.66666666666666,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-126.24058160035892,-9.20968173043948,0.991232,537
22,5.5,10000,SF7,76.31578947368422,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-128.83784234883186,-11.806942478912417,0.0412159999999999,12913
22,5.5,10000,SF8,45.238095238095234,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-127.79011859247407,-10.759218722554628,0.072192,7372
22,5.5,10000,SF9,25.60975609756097,1123.3050673402813,6.014,18237.91070456014,40.54056704044342,532.2195431191086,-126.04630504376895,-9.015405173849516,0.144384,3686
22,5.5,50000,DR8,0.2232142857142904,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.5826386624596,14.533163117513304,1.324766,402
22,5.5,50000,DR9,1.631701631701632,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.87448439817256,14.241317381800336,0.779094,683
22,5.5,50000,SF10,58.06451612903225,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.63940326653383,-9.608503396614417,0.288768,1843
22,5.5,50000,SF11,82.54310344827587,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.33348957333496,-9.30258970341551,0.577536,922
22,5.5,50000,SF12,93.80165289256198,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.6434471010862,-9.61254723116676,0.991232,537
22,5.5,50000,SF7,74.62686567164178,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.3320230338135,-9.301123163894063,0.041216,12913
22,5.5,50000,SF8,50.32119914346895,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.46034156820495,-9.429441698285538,0.072192,7372
22,5.5,50000,SF9,47.651006711409394,1123.176467060505,6.014,18236.71673503157,40.23783482354263,532.2195431191086,-126.0861770111534,-9.055277141233962,0.144384,3686
22,5.5,100000,DR8,1.7278617710583144,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-126.69909873860304,14.41670304136984,1.324766,402
22,5.5,100000,DR9,5.016357688113415,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-126.53661371564571,14.579188064327154,0.779094,683
22,5.5,100000,SF10,79.88439306358381,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-126.11138239761068,-9.08048252769123,0.288768,1843
22,5.5,100000,SF11,95.62780269058295,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-127.21137842854144,-10.180478558622006,0.577536,922
22,5.5,100000,SF12,99.22907488986785,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-126.95829822407136,-9.927398354151938,0.991232,537
22,5.5,100000,SF7,78.23660714285714,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-127.13424634974372,-10.103346479824282,0.041216,12913
22,5.5,100000,SF8,61.925601750547045,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-127.0686724046679,-10.037772534748475,0.072192,7372
22,5.5,100000,SF9,63.55653128430296,1123.102963169847,6.014,18236.10048563773,40.39097986977919,532.2195431191086,-126.75915749606946,-9.728257626150032,0.144384,3686
22,6.0,10000,DR8,0.0,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-127.31595094299853,13.799850836974365,1.324766,409
22,6.0,10000,DR9,0.0,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-126.74953886176782,14.36626291820507,0.779094,695
22,6.0,10000,SF10,26.21951219512195,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-126.58595475187624,-9.5550548819568,0.288768,1876
22,6.0,10000,SF11,29.370629370629374,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-126.83043040706478,-9.799530537145344,0.577536,938
22,6.0,10000,SF12,40.0,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-126.1745666341576,-9.143666764238176,0.991232,546
22,6.0,10000,SF7,66.18705035971223,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-125.85874762348516,-8.827847753565715,0.041216,13142
22,6.0,10000,SF8,41.0958904109589,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-127.18033074153816,-10.149430871618724,0.072192,7503
22,6.0,10000,SF9,18.84057971014492,1122.4651046801353,6.014,18619.11793231652,32.9515278339386,541.6441741587946,-127.68621051195365,-10.655310642034204,0.144384,3751
22,6.0,50000,DR8,0.5555555555555536,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-125.9956308847946,15.120170895178273,1.324766,409
22,6.0,50000,DR9,1.46276595744681,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.37736356662184,14.738438213351037,0.7790939999999998,695
22,6.0,50000,SF10,54.86600846262342,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-127.0419122993035,-10.011012429384085,0.288768,1875
22,6.0,50000,SF11,82.44084682440847,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.41221748265842,-9.381317612738975,0.577536,938
22,6.0,50000,SF12,94.03183023872678,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.55125907833272,-9.520359208413277,0.991232,546
22,6.0,50000,SF7,75.96281540504648,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.44672110901725,-9.4158212390978,0.041216,13138
22,6.0,50000,SF8,51.04602510460251,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.69636747770608,-9.665467607786624,0.072192,7501
22,6.0,50000,SF9,47.84422809457581,1123.1511530871137,6.014,18618.462764224867,32.84016057584412,541.5101499468078,-126.81329616770896,-9.782396297789544,0.144384,3750
22,6.0,100000,DR8,1.8842530282637937,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.73157525156353,14.384226528409377,1.324766,409
22,6.0,100000,DR9,4.896551724137932,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.7018786418097,14.413923138163186,0.7790940000000001,695
22,6.0,100000,SF10,80.06968641114982,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.62158849779765,-9.590688627878196,0.288768,1875
22,6.0,100000,SF11,96.3245492371706,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.98742839942692,-9.956528529507468,0.577536,938
22,6.0,100000,SF12,99.25725860904794,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.4523745920153,-9.421474722095878,0.991232,546
22,6.0,100000,SF7,75.22816166883963,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.89986216477872,-9.868962294859289,0.041216,13137
22,6.0,100000,SF8,59.50134770889488,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.60586086256778,-9.574960992648345,0.072192,7500
22,6.0,100000,SF9,59.28184281842819,1123.302697308463,6.014,18616.88343300877,32.90973010835056,541.452529929932,-126.83735568242916,-9.806455812509714,0.144384,3750
22,6.5,10000,DR8,0.0,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.2962933844075,14.819508395565371,1.324766,415
22,6.5,10000,DR9,0.0,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.47357215978678,14.642229620186107,0.779094,707
22,6.5,10000,SF10,17.553191489361698,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.40709612166864,-9.376196251749205,0.288768,1906
22,6.5,10000,SF11,23.167155425219946,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.60695595146214,-9.576056081542694,0.577536,953
22,6.5,10000,SF12,45.86666666666667,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.34659476185873,-9.31569489193929,0.991232,555
22,6.5,10000,SF7,73.33333333333334,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-126.46604119947018,-9.43514132955074,0.041216,13355
22,6.5,10000,SF8,43.76657824933688,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-127.25903665409272,-10.228136784173294,0.072192,7625
22,6.5,10000,SF9,28.16091954022989,1123.0333208897364,6.014,18907.85778250059,27.485763911278017,550.4325412554037,-127.3035210150088,-10.272621145089367,0.144384,3812
22,6.5,50000,DR8,0.1642935377875187,1123.6029616622493,6.014,18909.94491363932,27.439925121077408,550.4240402792914,-126.95038033999585,14.16542143997704,1.324766,415
